Age,Gender,Relationship,Occasion,Budget,MaxBudget,Gift,Rating,Link,Image Link,Interest
47,Female,Daughter,Christmas,1448,3000,homecentre Digital Gift Card,4.3,https://www.flipkart.com/homecentre-digital-gift-card/p/itm4338811b9203f?pid=GVOGY6XEPMZVBXK7&lid=LSTGVOGY6XEPMZVBXK7JX7ESY&marketplace=FLIPKART&store=mcd%2F1ob%2Fdci&srno=b_1_24&otracker=clp_omu_Digital%2BBrand%2BGift%2BCards_6_11.dealCard.OMU_the-gift-card-store_the-gift-card-store_53KNB2TERTAH_6&otracker1=clp_omu_PINNED_neo%2Fmerchandising_Digital%2BBrand%2BGift%2BCards_NA_dealCard_cc_6_NA_view-all_6&fm=neo%2Fmerchandising&iid=e3e45f87-d1c8-4e94-a974-928a6d8e6e66.GVOGY6XEPMZVBXK7.SEARCH&ppt=clp&ppn=the-gift-card-store&ssid=vic2o723qo0000001683225155761,https://rukminim1.flixcart.com/image/612/612/kkyc9zk0/e-gift-voucher/4/z/s/open-homecentre-500-original-imagy6xaaegq2zfr.jpeg?q=70,Technology
35,Male,Friend,Christmas,475,3000,wakefit Digital Gift Card,4.3,https://www.flipkart.com/wakefit-digital-gift-card/p/itm1ad550953523e?pid=GVOFZYU53QQSFAM7&lid=LSTGVOFZYU53QQSFAM7JU8ECW&marketplace=FLIPKART&store=mcd%2F1ob%2Fdci&srno=b_1_36&otracker=clp_omu_Digital%2BBrand%2BGift%2BCards_6_11.dealCard.OMU_the-gift-card-store_the-gift-card-store_53KNB2TERTAH_6&otracker1=clp_omu_PINNED_neo%2Fmerchandising_Digital%2BBrand%2BGift%2BCards_NA_dealCard_cc_6_NA_view-all_6&fm=neo%2Fmerchandising&iid=e3e45f87-d1c8-4e94-a974-928a6d8e6e66.GVOFZYU53QQSFAM7.SEARCH&ppt=clp&ppn=the-gift-card-store&ssid=vic2o723qo0000001683225155761,https://rukminim1.flixcart.com/image/612/612/kkoc70w0/e-gift-voucher/9/s/x/open-wakefit-500-original-imafzyu5rc4xhdek.jpeg?q=70,Technology
35,Female,For Her,Friendship day,900,3000,McDonalds Restaurant Digital Gift Card,4.3,https://www.flipkart.com/mcdonalds-restaurant-digital-gift-card/p/itm6e5f1af3f08b0?pid=GVOG5NJQYSX2JC8R&lid=LSTGVOG5NJQYSX2JC8R1MHRGC&marketplace=FLIPKART&store=mcd%2F1ob%2Fdci&srno=b_1_1&otracker=clp_omu_Digital%2BBrand%2BGift%2BCards_3_11.dealCard.OMU_the-gift-card-store_the-gift-card-store_H8Z7I2NGD7LM_6&otracker1=clp_omu_PINNED_neo%2Fmerchandising_Digital%2BBrand%2BGift%2BCards_NA_dealCard_cc_3_NA_view-all_6&fm=neo%2Fmerchandising&iid=ce7b646d-afdd-495c-a1e2-779616b1357b.GVOG5NJQYSX2JC8R.SEARCH&ppt=browse&ppn=browse&ssid=717ujvpga80000001683276650930,https://rukminim1.flixcart.com/image/612/612/krz97rk0/e-gift-voucher/b/c/1/restaurant-mcdonalds-2000-original-imag5njgqyfsfxu4.jpeg?q=70,Food
37,Male,Friend,Birthday,95,3000,Zomato Restaurant Digital Gift Card,4.3,https://www.flipkart.com/zomato-restaurant-digital-gift-card/p/itm9d36425ce0df3?pid=GVOGJZWKYZJBHZNG&lid=LSTGVOGJZWKYZJBHZNGGTKAXM&marketplace=FLIPKART&store=mcd%2F1ob%2Fdci&srno=b_1_5&otracker=clp_omu_Digital%2BBrand%2BGift%2BCards_3_11.dealCard.OMU_the-gift-card-store_the-gift-card-store_H8Z7I2NGD7LM_6&otracker1=clp_omu_PINNED_neo%2Fmerchandising_Digital%2BBrand%2BGift%2BCards_NA_dealCard_cc_3_NA_view-all_6&fm=neo%2Fmerchandising&iid=ce7b646d-afdd-495c-a1e2-779616b1357b.GVOGJZWKYZJBHZNG.SEARCH&ppt=browse&ppn=browse&ssid=717ujvpga80000001683276650930,https://rukminim1.flixcart.com/image/612/612/xif0q/e-gift-voucher/a/l/j/restaurant-anyone-zomato-100-original-imagjzwk3nzuuhzx.jpeg?q=70,Food
36,Male,For Him,Friendship day,9500,3000,Zomato Restaurant Digital Gift Card,4.3,https://www.flipkart.com/zomato-restaurant-digital-gift-card/p/itm4028c220a41b3?pid=GVOGKYYFVDTBGNGV&lid=LSTGVOGKYYFVDTBGNGVUCXWHF&marketplace=FLIPKART&store=mcd%2F1ob%2Fdci&srno=b_1_9&otracker=clp_omu_Digital%2BBrand%2BGift%2BCards_3_11.dealCard.OMU_the-gift-card-store_the-gift-card-store_H8Z7I2NGD7LM_6&otracker1=clp_omu_PINNED_neo%2Fmerchandising_Digital%2BBrand%2BGift%2BCards_NA_dealCard_cc_3_NA_view-all_6&fm=neo%2Fmerchandising&iid=ce7b646d-afdd-495c-a1e2-779616b1357b.GVOGKYYFVDTBGNGV.SEARCH&ppt=browse&ppn=browse&ssid=717ujvpga80000001683276650930,https://rukminim1.flixcart.com/image/612/612/xif0q/e-gift-voucher/a/l/j/restaurant-anyone-zomato-100-original-imagjzwk3nzuuhzx.jpeg?q=70,Food
49,Female,Sister,Birthday,4500,3000,Sweet Bengal Restaurant Digital Gift Card,4.3,https://www.flipkart.com/sweet-bengal-restaurant-digital-gift-card/p/itm81677bf2f0e06?pid=GVOG3W8FEZ2BJTDJ&lid=LSTGVOG3W8FEZ2BJTDJCNYXYM&marketplace=FLIPKART&store=mcd%2F1ob%2Fdci&srno=b_1_13&otracker=clp_omu_Digital%2BBrand%2BGift%2BCards_3_11.dealCard.OMU_the-gift-card-store_the-gift-card-store_H8Z7I2NGD7LM_6&otracker1=clp_omu_PINNED_neo%2Fmerchandising_Digital%2BBrand%2BGift%2BCards_NA_dealCard_cc_3_NA_view-all_6&fm=neo%2Fmerchandising&iid=ce7b646d-afdd-495c-a1e2-779616b1357b.GVOG3W8FEZ2BJTDJ.SEARCH&ppt=browse&ppn=browse&ssid=717ujvpga80000001683276650930,https://rukminim1.flixcart.com/image/612/612/kppt47k0/e-gift-voucher/v/u/x/open-sweet-bengal-500-original-imag3vzvhjuj4yzy.jpeg?q=70,Food
29,Male,Son,Christmas,4500,3000,Machaan Digital Gift Card,4.3,https://www.flipkart.com/machaan-digital-gift-card/p/itm7faaea3c07def?pid=GVOG3VZVCCBGBU4C&lid=LSTGVOG3VZVCCBGBU4CMOQ2LK&marketplace=FLIPKART&store=mcd%2F1ob%2Fdci&srno=b_1_17&otracker=clp_omu_Digital%2BBrand%2BGift%2BCards_3_11.dealCard.OMU_the-gift-card-store_the-gift-card-store_H8Z7I2NGD7LM_6&otracker1=clp_omu_PINNED_neo%2Fmerchandising_Digital%2BBrand%2BGift%2BCards_NA_dealCard_cc_3_NA_view-all_6&fm=neo%2Fmerchandising&iid=ce7b646d-afdd-495c-a1e2-779616b1357b.GVOG3VZVCCBGBU4C.SEARCH&ppt=browse&ppn=browse&ssid=717ujvpga80000001683276650930,https://rukminim1.flixcart.com/image/612/612/kppt47k0/e-gift-voucher/m/g/0/open-machaan-2000-original-imag3vzvpbngmhed.jpeg?q=70,Food
46,Male,Friend,Friendship day,3200,3000,Lite Bite- Punjab Grill Digital Gift Card,4.3,https://www.flipkart.com/lite-bite-punjab-grill-digital-gift-card/p/itmb730ae5a86770?pid=GVOGHVCFS6Z8VZTW&lid=LSTGVOGHVCFS6Z8VZTW9QQ2BY&marketplace=FLIPKART&store=mcd%2F1ob%2Fdci&srno=b_1_21&otracker=clp_omu_Digital%2BBrand%2BGift%2BCards_3_11.dealCard.OMU_the-gift-card-store_the-gift-card-store_H8Z7I2NGD7LM_6&otracker1=clp_omu_PINNED_neo%2Fmerchandising_Digital%2BBrand%2BGift%2BCards_NA_dealCard_cc_3_NA_view-all_6&fm=neo%2Fmerchandising&iid=ce7b646d-afdd-495c-a1e2-779616b1357b.GVOGHVCFS6Z8VZTW.SEARCH&ppt=browse&ppn=browse&ssid=717ujvpga80000001683276650930,https://rukminim1.flixcart.com/image/612/612/xif0q/e-gift-voucher/6/y/a/open-anyone-lite-bite-4000-original-imaghvcf5djfe8vm.jpeg?q=70,Food
28,Male,Son,New year,4750,3000,Zomato Restaurant Digital Gift Card,4.3,https://www.flipkart.com/zomato-restaurant-digital-gift-card/p/itm9977124b7a513?pid=GVOGKYYCT3DMYY4W&lid=LSTGVOGKYYCT3DMYY4WFVPHBJ&marketplace=FLIPKART&store=mcd%2F1ob%2Fdci&srno=b_1_25&otracker=clp_omu_Digital%2BBrand%2BGift%2BCards_3_11.dealCard.OMU_the-gift-card-store_the-gift-card-store_H8Z7I2NGD7LM_6&otracker1=clp_omu_PINNED_neo%2Fmerchandising_Digital%2BBrand%2BGift%2BCards_NA_dealCard_cc_3_NA_view-all_6&fm=neo%2Fmerchandising&iid=ce7b646d-afdd-495c-a1e2-779616b1357b.GVOGKYYCT3DMYY4W.SEARCH&ppt=browse&ppn=browse&ssid=717ujvpga80000001683276650930,https://rukminim1.flixcart.com/image/612/612/xif0q/e-gift-voucher/a/l/j/restaurant-anyone-zomato-100-original-imagjzwk3nzuuhzx.jpeg?q=70,Food
34,Male,Colleague,Diwali,475,3000,Eatsure Digital Gift Card,4.3,https://www.flipkart.com/eatsure-digital-gift-card/p/itm333c8f354f7e1?pid=GVOGHVCFGDVXA9DB&lid=LSTGVOGHVCFGDVXA9DBM2MUAG&marketplace=FLIPKART&store=mcd%2F1ob%2Fdci&srno=b_1_29&otracker=clp_omu_Digital%2BBrand%2BGift%2BCards_3_11.dealCard.OMU_the-gift-card-store_the-gift-card-store_H8Z7I2NGD7LM_6&otracker1=clp_omu_PINNED_neo%2Fmerchandising_Digital%2BBrand%2BGift%2BCards_NA_dealCard_cc_3_NA_view-all_6&fm=neo%2Fmerchandising&iid=ce7b646d-afdd-495c-a1e2-779616b1357b.GVOGHVCFGDVXA9DB.SEARCH&ppt=browse&ppn=browse&ssid=717ujvpga80000001683276650930,https://rukminim1.flixcart.com/image/612/612/xif0q/e-gift-voucher/2/k/p/open-anyone-eatsure-250-original-imagmme6rajswfmk.jpeg?q=70,Food
40,Male,Colleague,Christmas,2000,3000,Lite Bite Digital Gift Card,4.3,https://www.flipkart.com/lite-bite-digital-gift-card/p/itmde302b4362ab6?pid=GVOGHVCFVBHFFZ5R&lid=LSTGVOGHVCFVBHFFZ5RGP4Y6Z&marketplace=FLIPKART&store=mcd%2F1ob%2Fdci&srno=b_1_33&otracker=clp_omu_Digital%2BBrand%2BGift%2BCards_3_11.dealCard.OMU_the-gift-card-store_the-gift-card-store_H8Z7I2NGD7LM_6&otracker1=clp_omu_PINNED_neo%2Fmerchandising_Digital%2BBrand%2BGift%2BCards_NA_dealCard_cc_3_NA_view-all_6&fm=neo%2Fmerchandising&iid=ce7b646d-afdd-495c-a1e2-779616b1357b.GVOGHVCFVBHFFZ5R.SEARCH&ppt=browse&ppn=browse&ssid=717ujvpga80000001683276650930,https://rukminim1.flixcart.com/image/612/612/xif0q/e-gift-voucher/6/y/a/open-anyone-lite-bite-4000-original-imaghvcf5djfe8vm.jpeg?q=70,Food
46,Male,Colleague,Birthday,1750,3000,McDonalds Restaurant Digital Gift Card,4.3,https://www.flipkart.com/mcdonalds-restaurant-digital-gift-card/p/itmbe9903932fed0?pid=GVOG5NJJPSTZGWWG&lid=LSTGVOG5NJJPSTZGWWG5MDBA5&marketplace=FLIPKART&store=mcd%2F1ob%2Fdci&srno=b_1_37&otracker=clp_omu_Digital%2BBrand%2BGift%2BCards_3_11.dealCard.OMU_the-gift-card-store_the-gift-card-store_H8Z7I2NGD7LM_6&otracker1=clp_omu_PINNED_neo%2Fmerchandising_Digital%2BBrand%2BGift%2BCards_NA_dealCard_cc_3_NA_view-all_6&fm=neo%2Fmerchandising&iid=ce7b646d-afdd-495c-a1e2-779616b1357b.GVOG5NJJPSTZGWWG.SEARCH&ppt=browse&ppn=browse&ssid=717ujvpga80000001683276650930,https://rukminim1.flixcart.com/image/612/612/krz97rk0/e-gift-voucher/b/c/1/restaurant-mcdonalds-2000-original-imag5njgqyfsfxu4.jpeg?q=70,Food
31,Female,Daughter,New year,4750,3000,Swiggy Digital Gift Card,4.3,https://www.flipkart.com/swiggy-digital-gift-card/p/itm46995b878a8ee?pid=GVOGHVCFZDCNTCAM&lid=LSTGVOGHVCFZDCNTCAMNMBLVR&marketplace=FLIPKART&store=mcd%2F1ob%2Fdci&srno=b_1_6&otracker=clp_omu_Digital%2BBrand%2BGift%2BCards_3_11.dealCard.OMU_the-gift-card-store_the-gift-card-store_H8Z7I2NGD7LM_6&otracker1=clp_omu_PINNED_neo%2Fmerchandising_Digital%2BBrand%2BGift%2BCards_NA_dealCard_cc_3_NA_view-all_6&fm=neo%2Fmerchandising&iid=ce7b646d-afdd-495c-a1e2-779616b1357b.GVOGHVCFZDCNTCAM.SEARCH&ppt=browse&ppn=browse&ssid=717ujvpga80000001683276650930,https://rukminim1.flixcart.com/image/612/612/xif0q/e-gift-voucher/t/0/0/open-anyone-swiggy-2000-original-imaghvcfynb8mq9g.jpeg?q=70,Food
48,Female,Wife,Christmas,4550,3000,BLUE TOKAI Digital Gift Card,4.3,https://www.flipkart.com/blue-tokai-digital-gift-card/p/itm333121fad2c11?pid=GVOFZTMDAWKC9PTB&lid=LSTGVOFZTMDAWKC9PTB423NJ7&marketplace=FLIPKART&store=mcd%2F1ob%2Fdci&srno=b_1_10&otracker=clp_omu_Digital%2BBrand%2BGift%2BCards_3_11.dealCard.OMU_the-gift-card-store_the-gift-card-store_H8Z7I2NGD7LM_6&otracker1=clp_omu_PINNED_neo%2Fmerchandising_Digital%2BBrand%2BGift%2BCards_NA_dealCard_cc_3_NA_view-all_6&fm=neo%2Fmerchandising&iid=ce7b646d-afdd-495c-a1e2-779616b1357b.GVOFZTMDAWKC9PTB.SEARCH&ppt=browse&ppn=browse&ssid=717ujvpga80000001683276650930,https://rukminim1.flixcart.com/image/612/612/kkh6zrk0/e-gift-voucher/e/u/s/open-blue-tokai-1000-original-imafztma5ubqcqez.jpeg?q=70,Food
43,Female,Sister,Birthday,4500,3000,Sigree Digital Gift Card,4.3,https://www.flipkart.com/sigree-digital-gift-card/p/itmf15e53f2ee27c?pid=GVOG3VZVY8YGWHMJ&lid=LSTGVOG3VZVY8YGWHMJ0XSTWR&marketplace=FLIPKART&store=mcd%2F1ob%2Fdci&srno=b_1_14&otracker=clp_omu_Digital%2BBrand%2BGift%2BCards_3_11.dealCard.OMU_the-gift-card-store_the-gift-card-store_H8Z7I2NGD7LM_6&otracker1=clp_omu_PINNED_neo%2Fmerchandising_Digital%2BBrand%2BGift%2BCards_NA_dealCard_cc_3_NA_view-all_6&fm=neo%2Fmerchandising&iid=ce7b646d-afdd-495c-a1e2-779616b1357b.GVOG3VZVY8YGWHMJ.SEARCH&ppt=browse&ppn=browse&ssid=717ujvpga80000001683276650930,https://rukminim1.flixcart.com/image/612/612/kppt47k0/e-gift-voucher/k/7/k/open-sigree-500-original-imag3vzu5wh9kzfy.jpeg?q=70,Food
35,Male,Friend,Friendship day,2850,3000,Behrouz Biryani Digital Gift Card,4.3,https://www.flipkart.com/behrouz-biryani-digital-gift-card/p/itm07c3eb54d80df?pid=GVOGK8ZMEXG9GHBC&lid=LSTGVOGK8ZMEXG9GHBCH4RFDE&marketplace=FLIPKART&store=mcd%2F1ob%2Fdci&srno=b_1_18&otracker=clp_omu_Digital%2BBrand%2BGift%2BCards_3_11.dealCard.OMU_the-gift-card-store_the-gift-card-store_H8Z7I2NGD7LM_6&otracker1=clp_omu_PINNED_neo%2Fmerchandising_Digital%2BBrand%2BGift%2BCards_NA_dealCard_cc_3_NA_view-all_6&fm=neo%2Fmerchandising&iid=ce7b646d-afdd-495c-a1e2-779616b1357b.GVOGK8ZMEXG9GHBC.SEARCH&ppt=browse&ppn=browse&ssid=717ujvpga80000001683276650930,https://rukminim1.flixcart.com/image/612/612/xif0q/e-gift-voucher/c/x/q/open-anyone-behrouz-biryani-500-original-imagk8zggndrg8sh.jpeg?q=70,Food
48,Male,Colleague,Friendship day,2375,3000,Faasos Restaurant Digital Gift Card,4.3,https://www.flipkart.com/faasos-restaurant-digital-gift-card/p/itm12674103ad890?pid=GVOGK9YBUNTCVDJA&lid=LSTGVOGK9YBUNTCVDJA6IHYRZ&marketplace=FLIPKART&store=mcd%2F1ob%2Fdci&srno=b_1_22&otracker=clp_omu_Digital%2BBrand%2BGift%2BCards_3_11.dealCard.OMU_the-gift-card-store_the-gift-card-store_H8Z7I2NGD7LM_6&otracker1=clp_omu_PINNED_neo%2Fmerchandising_Digital%2BBrand%2BGift%2BCards_NA_dealCard_cc_3_NA_view-all_6&fm=neo%2Fmerchandising&iid=ce7b646d-afdd-495c-a1e2-779616b1357b.GVOGK9YBUNTCVDJA.SEARCH&ppt=browse&ppn=browse&ssid=717ujvpga80000001683276650930,https://rukminim1.flixcart.com/image/612/612/xif0q/e-gift-voucher/3/w/a/restaurant-anyone-faasos-1500-original-imagk9yyh4zdgahy.jpeg?q=70,Food
29,Female,For Her,Friendship day,1830,3000,Cafe Coffee Day Digital Gift Card,4.3,https://www.flipkart.com/cafe-coffee-day-digital-gift-card/p/itm6b0aacf5fc36e?pid=GVOGHVCFM7AXFVBY&lid=LSTGVOGHVCFM7AXFVBYJBK0KT&marketplace=FLIPKART&store=mcd%2F1ob%2Fdci&srno=b_1_34&otracker=clp_omu_Digital%2BBrand%2BGift%2BCards_3_11.dealCard.OMU_the-gift-card-store_the-gift-card-store_H8Z7I2NGD7LM_6&otracker1=clp_omu_PINNED_neo%2Fmerchandising_Digital%2BBrand%2BGift%2BCards_NA_dealCard_cc_3_NA_view-all_6&fm=neo%2Fmerchandising&iid=ce7b646d-afdd-495c-a1e2-779616b1357b.GVOGHVCFM7AXFVBY.SEARCH&ppt=browse&ppn=browse&ssid=717ujvpga80000001683276650930,https://rukminim1.flixcart.com/image/612/612/xif0q/e-gift-voucher/c/w/x/open-anyone-cafe-coffee-day-100-original-imaghvcfkstr7g6f.jpeg?q=70,Food
33,Male,Colleague,Friendship day,2400,3000,Lite Bite- Punjab Grill Digital Gift Card,4.3,https://www.flipkart.com/lite-bite-punjab-grill-digital-gift-card/p/itmb79f4c1a6ab86?pid=GVOGHVCFHFGGSPNK&lid=LSTGVOGHVCFHFGGSPNKKICHLZ&marketplace=FLIPKART&store=mcd%2F1ob%2Fdci&srno=b_1_38&otracker=clp_omu_Digital%2BBrand%2BGift%2BCards_3_11.dealCard.OMU_the-gift-card-store_the-gift-card-store_H8Z7I2NGD7LM_6&otracker1=clp_omu_PINNED_neo%2Fmerchandising_Digital%2BBrand%2BGift%2BCards_NA_dealCard_cc_3_NA_view-all_6&fm=neo%2Fmerchandising&iid=ce7b646d-afdd-495c-a1e2-779616b1357b.GVOGHVCFHFGGSPNK.SEARCH&ppt=browse&ppn=browse&ssid=717ujvpga80000001683276650930,https://rukminim1.flixcart.com/image/612/612/xif0q/e-gift-voucher/6/y/a/open-anyone-lite-bite-4000-original-imaghvcf5djfe8vm.jpeg?q=70,Food
34,Female,Daughter,Birthday,9800,30000,BARBEQUE NATION Digital Gift Card,4.3,https://www.flipkart.com/barbeque-nation-digital-gift-card/p/itm28ce1ec792b9a?pid=GVOFZR7SKK4TGWYZ&lid=LSTGVOFZR7SKK4TGWYZDFVTQF&marketplace=FLIPKART&store=mcd%2F1ob%2Fdci&srno=b_1_7&otracker=clp_omu_Digital%2BBrand%2BGift%2BCards_3_11.dealCard.OMU_the-gift-card-store_the-gift-card-store_H8Z7I2NGD7LM_6&otracker1=clp_omu_PINNED_neo%2Fmerchandising_Digital%2BBrand%2BGift%2BCards_NA_dealCard_cc_3_NA_view-all_6&fm=neo%2Fmerchandising&iid=ce7b646d-afdd-495c-a1e2-779616b1357b.GVOFZR7SKK4TGWYZ.SEARCH&ppt=browse&ppn=browse&ssid=717ujvpga80000001683276650930,https://rukminim1.flixcart.com/image/612/612/kk5rgy80/e-gift-voucher/g/c/7/open-barbeque-nation-500-original-imafzkjvg5yvzzdc.jpeg?q=70,Food
36,Male,Son,Birthday,4900,8000,BARBEQUE NATION Digital Gift Card,4.3,https://www.flipkart.com/barbeque-nation-digital-gift-card/p/itm08885dba08520?pid=GVOFZKJVZEAHSUUA&lid=LSTGVOFZKJVZEAHSUUAHLBB2D&marketplace=FLIPKART&store=mcd%2F1ob%2Fdci&srno=b_1_11&otracker=clp_omu_Digital%2BBrand%2BGift%2BCards_3_11.dealCard.OMU_the-gift-card-store_the-gift-card-store_H8Z7I2NGD7LM_6&otracker1=clp_omu_PINNED_neo%2Fmerchandising_Digital%2BBrand%2BGift%2BCards_NA_dealCard_cc_3_NA_view-all_6&fm=neo%2Fmerchandising&iid=ce7b646d-afdd-495c-a1e2-779616b1357b.GVOFZKJVZEAHSUUA.SEARCH&ppt=browse&ppn=browse&ssid=717ujvpga80000001683276650930,https://rukminim1.flixcart.com/image/612/612/kk5rgy80/e-gift-voucher/g/c/7/open-barbeque-nation-500-original-imafzkjvg5yvzzdc.jpeg?q=70,Food
58,Male,Friend,Birthday,7125,3000,Zomato Restaurant Digital Gift Card,4.3,https://www.flipkart.com/zomato-restaurant-digital-gift-card/p/itm85f80f2f7c7b8?pid=GVOGKYYEXHSWQJ8X&lid=LSTGVOGKYYEXHSWQJ8X4KKIKS&marketplace=FLIPKART&store=mcd%2F1ob%2Fdci&srno=b_1_19&otracker=clp_omu_Digital%2BBrand%2BGift%2BCards_3_11.dealCard.OMU_the-gift-card-store_the-gift-card-store_H8Z7I2NGD7LM_6&otracker1=clp_omu_PINNED_neo%2Fmerchandising_Digital%2BBrand%2BGift%2BCards_NA_dealCard_cc_3_NA_view-all_6&fm=neo%2Fmerchandising&iid=ce7b646d-afdd-495c-a1e2-779616b1357b.GVOGKYYEXHSWQJ8X.SEARCH&ppt=browse&ppn=browse&ssid=717ujvpga80000001683276650930,https://rukminim1.flixcart.com/image/612/612/xif0q/e-gift-voucher/a/l/j/restaurant-anyone-zomato-100-original-imagjzwk3nzuuhzx.jpeg?q=70,Food
39,Male,Friend,Birthday,2850,3000,Swiggy Digital Gift Card,4.3,https://www.flipkart.com/swiggy-digital-gift-card/p/itm57521acfb9b5c?pid=GVOGHVCFHRGWN2HU&lid=LSTGVOGHVCFHRGWN2HUUATQXE&marketplace=FLIPKART&store=mcd%2F1ob%2Fdci&srno=b_1_23&otracker=clp_omu_Digital%2BBrand%2BGift%2BCards_3_11.dealCard.OMU_the-gift-card-store_the-gift-card-store_H8Z7I2NGD7LM_6&otracker1=clp_omu_PINNED_neo%2Fmerchandising_Digital%2BBrand%2BGift%2BCards_NA_dealCard_cc_3_NA_view-all_6&fm=neo%2Fmerchandising&iid=ce7b646d-afdd-495c-a1e2-779616b1357b.GVOGHVCFHRGWN2HU.SEARCH&ppt=browse&ppn=browse&ssid=717ujvpga80000001683276650930,https://rukminim1.flixcart.com/image/612/612/xif0q/e-gift-voucher/t/0/0/open-anyone-swiggy-2000-original-imaghvcfynb8mq9g.jpeg?q=70,Food
14,Male,Friend,Birthday,95,3000,Domino's Pizza (Online) Restaurant Digital Gift Card,4.3,https://www.flipkart.com/domino-s-pizza-online-restaurant-digital-gift-card/p/itmc8904076817a7?pid=GVOG3VZWFSGQHZT6&lid=LSTGVOG3VZWFSGQHZT6Z2JPC4&marketplace=FLIPKART&store=mcd%2F1ob%2Fdci&spotlightTagId=TrendingId_mcd%2F1ob%2Fdci&srno=b_1_27&otracker=clp_omu_Digital%2BBrand%2BGift%2BCards_3_11.dealCard.OMU_the-gift-card-store_the-gift-card-store_H8Z7I2NGD7LM_6&otracker1=clp_omu_PINNED_neo%2Fmerchandising_Digital%2BBrand%2BGift%2BCards_NA_dealCard_cc_3_NA_view-all_6&fm=neo%2Fmerchandising&iid=ce7b646d-afdd-495c-a1e2-779616b1357b.GVOG3VZWFSGQHZT6.SEARCH&ppt=browse&ppn=browse&ssid=717ujvpga80000001683276650930,https://rukminim1.flixcart.com/image/612/612/kppt47k0/e-gift-voucher/b/4/a/restaurant-domino-s-pizza-online-100-original-imag3vzvhxhekwp7.jpeg?q=70,Food
52,Male,Colleague,New year,1900,3000,Zomato Restaurant Digital Gift Card,4.3,https://www.flipkart.com/zomato-restaurant-digital-gift-card/p/itm5e3dbc23a9d87?pid=GVOGJZZFY6QK33TU&lid=LSTGVOGJZZFY6QK33TUYQQQSW&marketplace=FLIPKART&store=mcd%2F1ob%2Fdci&srno=b_1_31&otracker=clp_omu_Digital%2BBrand%2BGift%2BCards_3_11.dealCard.OMU_the-gift-card-store_the-gift-card-store_H8Z7I2NGD7LM_6&otracker1=clp_omu_PINNED_neo%2Fmerchandising_Digital%2BBrand%2BGift%2BCards_NA_dealCard_cc_3_NA_view-all_6&fm=neo%2Fmerchandising&iid=ce7b646d-afdd-495c-a1e2-779616b1357b.GVOGJZZFY6QK33TU.SEARCH&ppt=browse&ppn=browse&ssid=717ujvpga80000001683276650930,https://rukminim1.flixcart.com/image/612/612/xif0q/e-gift-voucher/a/l/j/restaurant-anyone-zomato-100-original-imagjzwk3nzuuhzx.jpeg?q=70,Food
29,Female,For Her,Birthday,2287,3000,Cafe Coffee Day Digital Gift Card,4.3,https://www.flipkart.com/mcdonalds-restaurant-digital-gift-card/p/itm6e5f1af3f08b0?pid=GVOG5NJQYSX2JC8R&lid=LSTGVOG5NJQYSX2JC8R1MHRGC&marketplace=FLIPKART&store=mcd%2F1ob%2Fdci&srno=b_1_1&otracker=clp_omu_Digital%2BBrand%2BGift%2BCards_3_11.dealCard.OMU_the-gift-card-store_the-gift-card-store_H8Z7I2NGD7LM_6&otracker1=clp_omu_PINNED_neo%2Fmerchandising_Digital%2BBrand%2BGift%2BCards_NA_dealCard_cc_3_NA_view-all_6&fm=neo%2Fmerchandising&iid=ce7b646d-afdd-495c-a1e2-779616b1357b.GVOG5NJQYSX2JC8R.SEARCH&ppt=browse&ppn=browse&ssid=717ujvpga80000001683276650930,https://rukminim1.flixcart.com/image/612/612/krz97rk0/e-gift-voucher/b/c/1/restaurant-mcdonalds-2000-original-imag5njgqyfsfxu4.jpeg?q=71,Food
45,Male,Colleague,Friendship day,237,3000,Swiggy Digital Gift Card,4.3,https://www.flipkart.com/zomato-restaurant-digital-gift-card/p/itm9d36425ce0df3?pid=GVOGJZWKYZJBHZNG&lid=LSTGVOGJZWKYZJBHZNGGTKAXM&marketplace=FLIPKART&store=mcd%2F1ob%2Fdci&srno=b_1_5&otracker=clp_omu_Digital%2BBrand%2BGift%2BCards_3_11.dealCard.OMU_the-gift-card-store_the-gift-card-store_H8Z7I2NGD7LM_6&otracker1=clp_omu_PINNED_neo%2Fmerchandising_Digital%2BBrand%2BGift%2BCards_NA_dealCard_cc_3_NA_view-all_6&fm=neo%2Fmerchandising&iid=ce7b646d-afdd-495c-a1e2-779616b1357b.GVOGJZWKYZJBHZNG.SEARCH&ppt=browse&ppn=browse&ssid=717ujvpga80000001683276650930,https://rukminim1.flixcart.com/image/612/612/xif0q/e-gift-voucher/a/l/j/restaurant-anyone-zomato-100-original-imagjzwk3nzuuhzx.jpeg?q=70,Food
